Cuenta,EtiquetaReal,Edad,Genero,#Dependientes,NivelEducacion,EstadoCivil,CategoriaIngreso,CategoriaTarjeta,MesesEnBanco,#Productos,MesInactivoUltAnio,#ContactosUltAnio,CreditoLimite,SaldoGastado,SaldoAbierto,CambioMontoTransaccion,ImporteTransaccionesUltAnio,#TransaccionesUltAnio,Cambio#Transacciones,VelocidadUso
717229158,Existing Customer,35.1,F,3.2,Graduate,Married,$40K - $60K,Blue,32,6.1,3.4,3.4,1437.7,1047.55608914259,390.14391085741,1.15755104665246,1934,10.1728582306649,2.70562308908743,0.500452272041576
715915458,Existing Customer,49.5,F,0.6,Graduate,Married,Less than $40K,Blue,30.1,5.2,1.4,1.5,2834.1,1184.43065894819,1649.66934105181,1.30201878267849,1170.2,32.6613988715447,1.48465589830391,0.617370091681471
713441958,Existing Customer,43.8,M,2.8,High School,Married,$120K +,Blue,32.7,7,2.7,2,19910.6,1410.7285715449,18499.8714284551,0.331005462891433,1447.9,21.5108866816431,0.974291895421548,0.026505081213703
708666258,Existing Customer,41,M,3,Unknown,Married,$40K - $60K,Blue,38.1,3.7,2.5,0,7831.4,2384.38134029649,5447.01865970351,0.503971849102337,1266.2,35.9663848135246,0.594535558626324,0.23823634206165
772047183,Existing Customer,46.8,M,5.2,High School,Married,$40K - $60K,Blue,32.3,5.4,3.5,3.5,2542.1,1719.08850670555,823.01149329445,0.540532594100914,1623.2,17.96144073622,1.36648452990018,0.615473808849394
752952108,Existing Customer,35.5,M,3.7,Graduate,Married,$80K - $120K,Blue,28.2,7.7,2.9,2.8,2325.7,1224.29518025177,1101.40481974823,0.519316111563292,1653.9,37.3220691740524,1.0135859911383,0.547853057360033
715585158,Existing Customer,56.3,M,1,Graduate,Married,$60K - $80K,Blue,49.3,2.5,2.5,2.3,10522.2,2075.44815337705,8446.75184662295,0.378676637179219,1381.7,29.2896117091993,0.753538895683752,0.110245341273322
810449883,Existing Customer,65.7,M,0.1,Unknown,Married,Less than $40K,Blue,52.9,5.3,1.6,0.9,1889.5,2395.84742900239,-506.34742900239,0.713413916100757,1143.9,33.3363364352279,0.756661111635533,0.918934988934253
715699983,Existing Customer,55.9,M,1.9,High School,Married,$60K - $80K,Blue,38,6.5,0.9,3.7,9075.9,1197.47889955924,7878.42110044076,1.63367377845692,1906.3,27.6384874693288,1.68209988428758,0.225270209116936
818942433,Existing Customer,56.3,F,4.9,Unknown,Divorced,Less than $40K,Blue,47.1,5.7,0.8,1.4,9577.5,899.523251708717,8677.97674829128,0.724506481017229,1576.1,29.4619722667348,0.556781902492137,0.151946656579882
721144383,Existing Customer,43.7,M,2.5,Graduate,Married,$60K - $80K,Silver,28.6,5.3,0.1,1.1,28249.5,1368.803808189,26880.696191811,0.387499461856293,1488,40.4242183499109,0.703706899738488,-0.069569950339952
821837958,Existing Customer,44.9,M,1,College,Unknown,$80K - $120K,Blue,43.2,2.2,3.7,0.6,24777.2,1841.44176264781,22935.7582373522,0.481920724782042,1236.2,28.8614221755929,1.01096982644607,0.134623231806462
713308683,Existing Customer,54.7,M,0.8,Uneducated,Single,$80K - $120K,Blue,32.7,4.2,2.8,2.7,2615,1616.86414054,998.13585946,0.746423035877614,1236.9,38.9247952656038,0.58877765811296,0.526989161356655
717354558,Attrited Customer,57.3,M,0.9,Uneducated,Married,$120K +,Blue,40.3,2.2,3.5,2.4,2786.6,965.943786606375,1820.65621339363,0.946870669899386,683,19.954404186244,0.782400380917535,0.295587267607198
798473808,Existing Customer,45.7,M,3.3,College,Married,$80K - $120K,Blue,40.4,1.2,3.7,0,7277.8,493.060406642528,6784.73959335747,0.289410442964821,911.7,34.1000484051382,0.850820780678103,-0.022008708583609
712372158,Existing Customer,44,M,4.6,Unknown,Married,$120K +,Blue,28.7,6.7,1.9,2.9,35087.5,2172.69034488288,32914.8096551171,1.10579872943892,1931.8,50.1833836025574,1.09494777714711,0.045003709317782
715192308,Existing Customer,48.9,M,1,High School,Married,$120K +,Blue,36.8,7.1,5.3,1.7,29365.2,2213.20717908201,27151.992820918,0.666915350207446,1299,26.6575654755286,0.764611777390137,0.118537880454007
708813033,Existing Customer,48.7,M,1.3,Graduate,Single,$40K - $60K,Blue,31.2,4.2,3.6,0.2,6620.7,2275.5787915128,4345.1212084872,0.772336139542882,1580.1,43.9518335755925,0.190672837712005,0.351686820387272
779241783,Existing Customer,65.4,M,0.7,Uneducated,Married,$40K - $60K,Blue,47,5,2.6,2.4,2843.2,1290.0540886959,1553.1459113041,0.948955455126371,1664.3,41.112503098372,0.290856824636596,0.512135518033896
710940183,Attrited Customer,51.1,F,2.3,Graduate,Married,Less than $40K,Blue,40.9,5.4,3.3,1.6,1944.3,-334.689018900611,2278.98901890061,0.497968029901717,792.6,16.6560450971344,0.713593235060448,-0.094353555790431
718927533,Existing Customer,44.6,M,4.4,Graduate,Single,$80K - $120K,Blue,33.6,3.2,1.5,2,25027.2,1939.45097738445,23087.7490226155,0.782614537877905,1594.6,38.7554467327847,1.08041420798089,0.01258390244099
719337408,Existing Customer,60.2,M,0.2,High School,Married,$60K - $80K,Blue,39,4.6,2.6,2,2858.7,-45.599629239996,2904.29962924,1.90000871638928,2195,42.8286727607964,1.1061049533559,-0.005284322802963
713134458,Existing Customer,55.3,M,3.3,High School,Married,$120K +,Blue,40.1,2.5,1.5,1.8,13608,-26.6143523200767,13634.6143523201,0.468748271627096,1071.2,26.2640099399635,0.422440643525545,-0.047159873284233
712159083,Attrited Customer,60.7,F,3.5,Unknown,Married,Less than $40K,Blue,44.8,2.8,3.4,3.7,2052.7,115.320335524794,1937.37966447521,0.654710149683927,1022.6,40.383008329344,0.395168355294853,-0.070981288524864
713639958,Existing Customer,48.9,F,5.1,Graduate,Divorced,Less than $40K,Blue,38.9,4.2,3.1,1.7,9983.7,1133.56887078425,8850.13112921575,0.873758314695701,1399.3,41.934636198807,0.910424762503064,0.06704663713415
716988633,Existing Customer,57.5,M,1.3,High School,Divorced,$60K - $80K,Blue,42.4,4.7,1.4,2.5,9903.2,563.860759380444,9339.33924061956,0.650700752044902,1643.4,41.1805573377795,1.08160228857193,-0.061158099264598
779031033,Existing Customer,46.7,F,1.3,Graduate,Married,$40K - $60K,Blue,22.7,7.9,1.8,2.8,2204.2,1540.04000538182,664.15999461818,0.804236003297941,1446.1,29.4897137624651,0.626679147370161,0.747887349373873
794496033,Existing Customer,56.8,M,2.5,Unknown,Single,$80K - $120K,Blue,41.2,5.5,0.9,2.7,22778.5,2473.52087141453,20304.9791285855,0.416999871933194,1002.9,37.8018326442011,0.534251487302812,0.176716298202662
710519433,Existing Customer,45.9,M,2,Unknown,Divorced,$80K - $120K,Blue,33.9,1.8,1.4,0.9,3647.8,2603.13458381574,1044.66541618426,0.446803383730649,1349,45.8148591892682,0.373849044191729,0.720816212765305
767695083,Existing Customer,52,M,3.1,Graduate,Married,$80K - $120K,Blue,46.6,1.7,2.2,-0.3,4279,476.347073681404,3802.6529263186,0.99593627079237,1594.9,30.9815089466202,0.324389907200103,0.038542976658846
711791583,Attrited Customer,53.4,F,1.3,Graduate,Single,Less than $40K,Blue,38.2,1.8,2.2,2.4,1759.6,385.205697381017,1374.39430261898,0.947818253414627,783.4,16.2030080660428,0.901498743021346,-0.029585220380006
719418933,Attrited Customer,51.6,M,2.6,Uneducated,Married,$80K - $120K,Blue,32.5,1,3.4,2.3,4212.2,305.492328686944,3906.70767131306,0.362595155794182,748.6,17.8824280131854,0.365609540346966,0.092854372175279
720115683,Existing Customer,48.8,M,1.4,Uneducated,Married,$80K - $120K,Blue,39.2,8,2.6,1.1,30080.5,1438.6187815608,28641.8812184392,0.567869346509667,1715.8,41.8385940461381,1.87076267911576,-0.037297742101598
803366358,Existing Customer,38.3,M,-0.2,Unknown,Single,$60K - $80K,Blue,24.5,5.9,2.6,0.4,14808.7,2412.69827194319,12396.0017280568,0.630671701951092,1581.6,19.9266757429109,1.07930910534194,0.076528440636205
801383808,Existing Customer,52.5,M,3.2,Graduate,Single,$60K - $80K,Blue,47.3,5,2,2.5,23089.4,1243.39137152344,21846.0086284766,1.10362726459274,1237.7,19.6202252926414,0.86910023587357,0.077462802975931
714272658,Attrited Customer,43.1,F,3,Uneducated,Single,Less than $40K,Blue,28.8,3.3,2.1,2.9,2396.8,1992.63897300544,404.16102699456,0.792169372798154,1004,32.0596204964538,0.449753854254925,0.891993704918814
710665533,Existing Customer,39.4,F,4.6,Doctorate,Married,Unknown,Blue,25.3,5.4,2.5,2.3,24536.6,1742.76201682482,22793.8379831752,0.533976880339525,1223.9,45.3568010375314,0.927151587245243,0.054671114524717
767294658,Attrited Customer,58,M,1.7,College,Single,$120K +,Blue,49.6,2.4,1.6,2.3,17163.4,-366.73831624574,17530.1383162457,1.01541899509364,586.3,14.9802722757896,0.592503155574676,0.04843450346832
709122483,Existing Customer,56.5,M,4.9,Graduate,Married,$60K - $80K,Blue,35.6,3,2.3,0.8,3266.2,1242.74328989319,2023.45671010681,0.728986194198942,1835.2,54.8861267870735,0.830675663573956,0.448341036026977
711870333,Existing Customer,46.1,M,0.9,Uneducated,Divorced,$80K - $120K,Blue,35.1,6.3,2.4,3.5,34218.9,1904.80824123046,32314.0917587695,0.741284517320137,1441.4,54.1658418169203,1.21907791343129,0.08867756362777
715878183,Existing Customer,46.6,M,4.6,Graduate,Single,$80K - $120K,Blue,30.7,4.5,2.8,3.1,18095.5,1288.86249387923,16806.6375061208,0.897744929906623,1640.1,36.1508800044112,0.45572177767315,-0.024700690239698
779912283,Existing Customer,51.4,F,4.2,Graduate,Single,$40K - $60K,Blue,34,3.6,2.7,3,9944.2,2263.63731157058,7680.56268842942,0.719162308868383,1175.5,33.4829685124227,0.589527245837312,0.107263025534256
717701733,Existing Customer,41.7,M,1,Graduate,Married,$80K - $120K,Blue,39.1,4,1.4,1.1,12283.8,1987.99526661689,10295.8047333831,1.45445613118771,1519.6,39.1031718999031,1.45276134254921,0.176220699619197
822893133,Existing Customer,53.5,F,0,Uneducated,Divorced,Unknown,Blue,54.3,7.5,1.4,1.8,17379.2,-597.739119568169,17976.9391195682,0.963764752230649,1535.1,38.9842093035808,1.26183599595753,0.062020376610815
712138983,Existing Customer,52.9,M,-1,Graduate,Married,$60K - $80K,Blue,36,4.1,3.8,2.6,2985.5,2308.61090039191,676.88909960809,1.02203125749859,1657,46.0893291536635,0.407518267318967,0.729838383987292
720267033,Existing Customer,34.7,M,3.2,Post-Graduate,Single,$80K - $120K,Blue,24.9,4.3,3.2,1.5,4685.3,2242.7830561804,2442.5169438196,1.14480507833613,2195.1,60.9325036844462,0.38361302304298,0.338740808335364
711019308,Existing Customer,59.7,M,2.2,High School,Single,$60K - $80K,Blue,41.3,4.6,2.8,-0.5,6804.1,1022.72982602984,5781.37017397016,1.27217184292031,1365.4,50.0839662442732,0.824875257930427,0.189085056934116
768600558,Existing Customer,39.6,F,3.2,Graduate,Single,$40K - $60K,Blue,30.5,2,2.2,3.8,2374.6,1324.1208779256,1050.4791220744,0.460048819529689,973.7,28.974574609536,0.949671497578114,0.678486054047436
767036433,Existing Customer,53.3,F,0.5,Graduate,Married,Less than $40K,Blue,52.3,5.5,1.1,-0.2,4504.2,1286.35798602415,3217.84201397585,0.985993552060728,2046,47.7580069764956,0.689189728078949,0.139924833355343
721232058,Existing Customer,48.3,M,0,Graduate,Unknown,$40K - $60K,Silver,38.5,7.1,1.1,2.7,19700.5,673.091733411608,19027.4082665884,0.737299090923122,1059.1,32.3184825461004,0.762860065864465,0.098171037862279
715449333,Existing Customer,56.2,F,1.9,Unknown,Married,$40K - $60K,Blue,46.3,5.6,1.8,1,2231.6,1052.81364672916,1178.78635327084,1.42010012126928,2545,56.7950052094685,0.715633313084315,0.865379302834656
717998058,Existing Customer,26.9,M,1.5,Graduate,Single,Less than $40K,Blue,15.6,6.1,3.7,2.8,2148.3,2249.68738293367,-101.38738293367,0.538833782557104,2831,42.1047727584879,0.297010625720982,0.785728914958908
779610033,Attrited Customer,58.4,M,0.6,College,Married,$80K - $120K,Blue,48.7,3.6,3.8,2.8,12049.1,1769.77226497945,10279.3277350206,0.976358085690192,857.4,7.19604036571199,0.730499076973086,0.129765631321972
827332983,Existing Customer,44.4,M,4.2,High School,Single,$80K - $120K,Gold,38.2,3.4,1.3,1.2,34197.8,2028.14448895378,32169.6555110462,0.744054625711159,1267,37.2777639719086,1.38707193564722,0.012182566551495
721183983,Existing Customer,45.3,M,3.4,High School,Married,$120K +,Blue,27.4,5.8,3.6,0.6,35102.6,1546.0739048604,33556.5260951396,0.555913107288759,1225,32.4823902353416,0.837864771184504,0.102884814469798
710698233,Existing Customer,37,M,3.9,Graduate,Married,$80K - $120K,Blue,24.9,4.5,0.8,1.3,10230.9,815.950025041711,9414.94997495829,1.07028193833479,1434.9,38.2216732416292,1.08976887108912,0.166109151503625
715158483,Existing Customer,45.2,F,1.9,Graduate,Divorced,Less than $40K,Blue,41.1,4,2,2.3,2742.2,2008.35299955967,733.84700044033,1.30981335013524,1211.8,30.2363858385412,0.518025923499876,0.600041943945707
809296308,Existing Customer,48.2,M,1.8,College,Single,$80K - $120K,Blue,43.1,3.7,1.3,-0.2,21311.6,1876.76426277519,19434.8357372248,0.618074336087016,1375,30.500198292684,0.541191680665778,0.182787764169695
796532958,Existing Customer,56.7,F,-1.3,Unknown,Married,Less than $40K,Blue,53.9,2.4,2.4,1.7,5147.2,1494.60861726592,3652.59138273408,1.65483718986958,1893,42.7164556321808,1.66896108322493,0.269059387572658
719366358,Existing Customer,53.3,M,4.1,High School,Married,$120K +,Blue,37.2,6.1,3,2.6,7458.3,2102.49612005027,5355.80387994973,0.57905128234765,1140.7,27.6752572814071,0.567215952981401,0.19444606119781
721417233,Attrited Customer,46.7,M,0.1,Graduate,Married,$60K - $80K,Blue,22,4.2,5.2,3.3,1030.3,-76.3492242232974,1106.6492242233,0.881982620641046,490.7,21.5312035532812,0.514629939313816,0.021743543194312
717643608,Existing Customer,45.8,M,5.8,College,Married,$80K - $120K,Blue,34.8,5,3.7,1.7,26178.8,1219.42660264033,24959.3733973597,0.783175189814113,1700,41.3745395610261,0.215428601512262,-0.038742039604936
712419708,Existing Customer,56.2,F,1.5,Post-Graduate,Married,Less than $40K,Blue,43.7,4.5,1.5,1.9,4949.1,2229.93543936548,2719.16456063452,1.12597684243735,2029.1,55.4333371353702,0.479860325453462,0.417140755940944
709103358,Existing Customer,37.8,F,2.9,College,Single,Less than $40K,Blue,38.7,7.8,2.7,2.7,8941.8,1.04298048769306,8940.75701951231,0.877225647485584,963,28.9540817981174,0.933964322430229,0.071597427335374
721057758,Existing Customer,60.5,F,0.5,Unknown,Married,Unknown,Blue,51,2.3,2.9,3.2,1928.3,539.187663643388,1389.11233635661,1.27854825365952,1341.9,33.5799195170245,1.52474716549519,-0.013238166480821
716445783,Existing Customer,40,F,3.7,Uneducated,Married,Unknown,Blue,35.2,2.5,2,-0.4,23046.9,535.306896788271,22511.5931032117,0.924554390705935,1233.3,41.0504569886088,1.1443351408105,0.027232551242305
778686408,Existing Customer,49.6,M,2.6,College,Married,$60K - $80K,Blue,26.5,4.4,2.8,1.4,19409,444.020969117672,18964.9790308823,0.97486731624399,1536.7,56.4837183815335,1.0460791573661,-0.005277587293136
805254708,Existing Customer,33.2,F,5.9,Unknown,Married,Unknown,Blue,29.1,4.7,1.2,-0.4,15670.9,1621.2801787666,14049.6198212334,1.67126179036479,2275.5,42.8896633241802,0.870616497917234,0.153915454747374
720179883,Existing Customer,38.1,M,3.6,College,Unknown,$80K - $120K,Blue,26.9,3,2.2,1.4,1622.2,480.694211939363,1141.50578806064,0.439599049893123,952.4,33.8714828688795,0.640526530777839,0.012217245489356
779445108,Existing Customer,27.2,M,0.3,Graduate,Single,$40K - $60K,Blue,11.5,7.6,1.2,2.4,3830.7,1192.47152691782,2638.22847308218,0.373024846713571,2631.2,51.5733236136645,0.525930160037831,0.429621520539445
710955633,Existing Customer,54.7,F,2.9,Doctorate,Single,Less than $40K,Blue,42.4,7.1,1.5,-0.1,9218,1927.48159271639,7290.51840728361,0.847379417469689,1446.7,38.2681986741765,0.651791812596222,0.309900574072778
716149383,Existing Customer,64.9,M,0.6,Graduate,Married,$60K - $80K,Blue,35.9,4,2.4,3.5,4013.5,999.730238964167,3013.76976103583,0.941085042560026,1565.7,53.2579572628048,0.48396347741195,0.268616863130436
709446783,Existing Customer,43.6,M,2.1,Graduate,Single,$60K - $80K,Blue,41.8,3.5,2.6,2.7,4159.5,2078.56504887586,2080.93495112414,0.362348534827634,1133.5,32.9454776918386,0.99488266982415,0.633703321991944
789115833,Existing Customer,46.6,M,2.2,High School,Single,$60K - $80K,Blue,27.7,3,3,2.5,3089.9,1313.96071595503,1775.93928404497,0.654897031556798,1427.2,31.8914595007079,0.785514178397376,0.244851441423193
711242058,Attrited Customer,48.6,M,3.2,Unknown,Single,$80K - $120K,Blue,35.1,0.7,2.8,1.3,11514.8,2980.06994830851,8534.73005169149,0.871593632749184,501,20.3224207686129,0.306086624150403,0.145801635174364
709040508,Existing Customer,56.7,M,3,Uneducated,Married,$120K +,Blue,34.6,6.8,5.3,1.6,20375.2,2382.48986677254,17992.7101332275,0.917180588216585,2094.9,61.4682316395933,0.851146569250235,0.178384949512156
717758583,Existing Customer,42.7,M,3.8,High School,Unknown,$60K - $80K,Blue,40,2.1,2.3,0,4127.8,1603.59567235108,2524.20432764892,0.989379743417258,1638.4,17.390011544735,1.09302817502139,0.498561628282374
717956283,Existing Customer,59.1,F,-0.2,Graduate,Single,$40K - $60K,Blue,47.4,6.5,1.2,-0.3,10726,1480.49549811152,9245.50450188848,1.06672958587836,1493.9,34.0543100185301,0.607675639252022,0.252462522472859
721379433,Existing Customer,46.2,M,3.1,Graduate,Married,$60K - $80K,Blue,26.2,6.9,1.1,2.4,11130.3,-543.658445971048,11673.958445971,0.403580985854783,1506.7,30.7093144638269,0.430797151525561,0.009339803499249
716027208,Existing Customer,46.9,M,3.4,Doctorate,Married,$60K - $80K,Blue,40.6,4.8,0.3,0.2,19635.7,690.111618192217,18945.5883818078,1.4411680946727,981,59.1030178150988,0.236474784996145,-0.061161270292912
720475233,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,43.3,6.8,1.7,2.9,3127.6,1504.78843810261,1622.81156189739,0.653285250684514,1519.5,23.4249146906244,0.818301732221735,0.392267014527954
716222808,Existing Customer,50.3,F,4.9,High School,Married,Less than $40K,Blue,36.5,4.9,1.5,2.1,3248.8,1635.78945218259,1613.01054781741,1.07470805026775,1980.5,40.4092419683842,1.31951408174028,0.341754804446258
808964433,Existing Customer,47.2,F,4.7,Doctorate,Divorced,Less than $40K,Blue,43.9,3.7,1.3,1.9,8536.3,895.666902380281,7640.63309761972,0.550544518289601,1582.6,45.2458455614422,0.419694687920621,0.103357859872671
753226158,Existing Customer,35.4,F,4,Graduate,Married,Less than $40K,Blue,20.8,6.6,1.7,2.4,3085.7,1449.40735794349,1636.29264205651,0.766921578675146,1650.4,30.9006148502712,1.05560684696701,0.434798569448385
814852533,Existing Customer,48.9,M,-0.4,Graduate,Married,$80K - $120K,Blue,45.3,4.7,1.6,2.2,16723.2,946.41891956952,15776.7810804305,0.767562220783989,1601.5,51.3811338718096,0.53596267970732,0.071101954664453
711526533,Existing Customer,35.6,M,3.1,Post-Graduate,Married,$80K - $120K,Blue,24.6,5.7,2.4,3,16980.6,1530.81645925809,15449.7835407419,0.65967455627645,1675.2,31.6032409672755,0.948642574897019,0.140887070694286
804403908,Existing Customer,47.1,M,2.3,Graduate,Single,$60K - $80K,Blue,42.1,2.8,2.8,3.9,21278.3,1436.69708967794,19841.6029103221,0.52236644009814,1836.9,29.6681073148841,0.592222367062383,0.099682059811326
787599258,Existing Customer,55.4,F,3.6,Graduate,Single,Less than $40K,Blue,29,7,0.8,1.5,7032.7,1016.70706245507,6015.99293754493,0.78010605702241,995.6,39.485039228982,0.616533683159695,0.080841296389122
714500883,Existing Customer,42.5,F,3.9,Graduate,Married,Unknown,Blue,38.6,3.9,1.3,2.3,21513.8,379.758760204666,21134.0412397953,0.358232004397476,1123.7,30.8990025120038,0.595090621162711,0.084988492387142
719309958,Attrited Customer,53,M,2,Doctorate,Single,$80K - $120K,Blue,38.8,4.4,1,3.4,20972.1,-122.494104435691,21094.5941044357,0.907311909365712,1031,20.4634894777897,0.663790719020513,-0.011915355437132
787550808,Existing Customer,48.2,M,3.9,Graduate,Married,$40K - $60K,Blue,42.9,6.7,1.8,1.6,11698.2,1284.62526483615,10413.5747351639,0.372229640388672,1430.6,30.8355022737886,0.648363535402071,0.053365851209431
779863533,Existing Customer,38.3,M,0,Graduate,Married,$80K - $120K,Blue,17.2,7,2.5,-0.2,4532,191.546949528016,4340.45305047198,0.716414747292862,1851.8,30.9698145269752,0.811558311924992,-0.079107028812666
711466533,Existing Customer,42.1,F,3.9,Graduate,Married,Less than $40K,Blue,35.6,5.3,1.8,1.8,3922.2,613.920088141929,3308.27991185807,0.685434477122076,1376.3,41.869440979638,0.431345355142751,0.139052392305104
780913308,Existing Customer,43.9,M,3.1,Unknown,Single,$60K - $80K,Blue,33.2,6.2,1.7,0.2,13896.9,2427.5849739411,11469.3150260589,0.624198936428361,1451.9,42.7991809332912,0.942736806870483,0.258280722923572
